product_category,product_full_name,product_header_name,product_description,business_line,matched_categories,product_id,product_price,product_name,vendor_code,llm_validation,llm_confidence,llm_reason,llm_api_time_ms
حلیم,حلیم معجون یک کیلوگرم,حلیم معجون,"گندم، گوشت گوسفندی و بوقلمون، شکر، دارچین، گردو، کنجد، خلال بادام، پودر نارگیل، کره و روغن کرمانشاهی

",Restaurant,حلیم و آش,391761,260000,یک کیلوگرم,2p8z17,YES,1.0,The product name 'حلیم معجون' clearly falls under 'انواع حلیم' (all types of Halim) and does not match any exclusion criteria.,20445
آش,آش سبزی شیرازی ۱.۵ کیلوگرم,آش سبزی شیرازی,"نخود سفید، لوبیا مخلوط (سفید، قرمز و چیتی)، عدس، برنج، سبزی، گوشت تازه گوسفندی، فلفل قرمز، سیاه، زردچوبه، پیاز داغ و نعنا داغ

",Restaurant,حلیم و آش,391762,420000,۱.۵ کیلوگرم,2p8z17,YES,1.0,The product name 'آش سبزی شیرازی' clearly falls under 'انواع آش' (all types of Ash) and does not match any exclusion criteria.,20445
آش,آش سبزی شیرازی دو کیلوگرم,آش سبزی شیرازی,"نخود سفید، لوبیا مخلوط (سفید، قرمز و چیتی)، عدس، برنج، سبزی، گوشت تازه گوسفندی، فلفل قرمز، سیاه، زردچوبه، پیاز داغ و نعنا داغ

",Restaurant,حلیم و آش,391763,560000,دو کیلوگرم,2p8z17,YES,1.0,The product name 'آش سبزی شیرازی' clearly falls under 'انواع آش' (all types of Ash) and does not match any exclusion criteria.,20445
آش,آش سبزی شیرازی ۲.۵ کیلوگرم,آش سبزی شیرازی,"نخود سفید، لوبیا مخلوط (سفید، قرمز و چیتی)، عدس، برنج، سبزی، گوشت تازه گوسفندی، فلفل قرمز، سیاه، زردچوبه، پیاز داغ و نعنا داغ

",Restaurant,حلیم و آش,391764,700000,۲.۵ کیلوگرم,2p8z17,YES,1.0,The product name 'آش سبزی شیرازی' clearly falls under 'انواع آش' (all types of Ash) and does not match any exclusion criteria.,20445
آش,آش سبزی شیرازی ۵۰۰ گرم,آش سبزی شیرازی,"نخود سفید، لوبیا مخلوط (سفید، قرمز و چیتی)، عدس، برنج، سبزی، گوشت تازه گوسفندی، فلفل قرمز، سیاه، زردچوبه، پیاز داغ و نعنا داغ

",Restaurant,حلیم و آش,391766,140000,۵۰۰ گرم,2p8z17,YES,1.0,The product name 'آش سبزی شیرازی' clearly falls under 'انواع آش' (all types of Ash) and does not match any exclusion criteria.,20445
حلیم,حلیم ۱.۵ کیلوگرم,حلیم,"گندم، گوشت گوسفندی و بوقلمون، شکر، دارچین، گردو، کنجد، خلال بادام، پودر نارگیل، کره و روغن کرمانشاهی

",Restaurant,حلیم و آش,391767,390000,۱.۵ کیلوگرم,2p8z17,YES,1.0,The product name 'حلیم' clearly falls under 'انواع حلیم' (all types of Halim) and does not match any exclusion criteria.,20445
حلیم,حلیم ۵۰۰ گرم,حلیم,"گندم، گوشت گوسفندی و بوقلمون، شکر، دارچین، گردو، کنجد، خلال بادام، پودر نارگیل، کره و روغن کرمانشاهی

",Restaurant,حلیم و آش,391769,140000,۵۰۰ گرم,2p8z17,YES,1.0,The product name 'حلیم' clearly falls under 'انواع حلیم' (all types of Halim) and does not match any exclusion criteria.,20445
حلیم,حلیم دو کیلوگرم,حلیم,"گندم، گوشت گوسفندی و بوقلمون، شکر، دارچین، گردو، کنجد، خلال بادام، پودر نارگیل، کره و روغن کرمانشاهی

",Restaurant,حلیم و آش,391770,520000,دو کیلوگرم,2p8z17,YES,1.0,The product name 'حلیم' clearly falls under 'انواع حلیم' (all types of Halim) and does not match any exclusion criteria.,20445
حلیم,حلیم سه کیلوگرم,حلیم,"گندم، گوشت گوسفندی و بوقلمون، شکر، دارچین، گردو، کنجد، خلال بادام، پودر نارگیل، کره و روغن کرمانشاهی

",Restaurant,حلیم و آش,391772,760000,سه کیلوگرم,2p8z17,YES,1.0,The product name 'حلیم' clearly falls under 'انواع حلیم' (all types of Halim) and does not match any exclusion criteria.,20445
غذای اصلی,آش سبزی شیرازی مخصوص  یک کیلوگرم,آش سبزی شیرازی مخصوص ,تهیه شده از برنج، نخود، لوبیا سفید، عدس، سبزی، گوشت، زردچوبه، فلفل سیاه، پیاز داغ,Restaurant,حلیم و آش,479863,280000,یک کیلوگرم,5gx18w,YES,1.0,The product name 'آش سبزی شیرازی' clearly falls under 'انواع آش' (all types of Ash) and does not match any exclusion criteria.,20445
غذای اصلی,آش سبزی شیرازی مخصوص  500 گرم,آش سبزی شیرازی مخصوص ,تهیه شده از برنج، نخود، لوبیا سفید، عدس، سبزی، گوشت، زردچوبه، فلفل سیاه، پیاز داغ,Restaurant,حلیم و آش,479864,140000,500 گرم,5gx18w,YES,1.0,The product name 'آش سبزی شیرازی' clearly falls under 'انواع آش' (all types of Ash) and does not match any exclusion criteria.,20445
غذای اصلی,آش سبزی شیرازی مخصوص  دو کیلوگرم,آش سبزی شیرازی مخصوص ,تهیه شده از برنج، نخود، لوبیا سفید، عدس، سبزی، گوشت، زردچوبه، فلفل سیاه، پیاز داغ,Restaurant,حلیم و آش,479865,560000,دو کیلوگرم,5gx18w,YES,1.0,The product name 'آش سبزی شیرازی' clearly falls under 'انواع آش' (all types of Ash) and does not match any exclusion criteria.,20445
غذای اصلی,آش سبزی شیرازی مخصوص  سه کیلوگرم,آش سبزی شیرازی مخصوص ,تهیه شده از برنج، نخود، لوبیا سفید، عدس، سبزی، گوشت، زردچوبه، فلفل سیاه، پیاز داغ,Restaurant,حلیم و آش,479866,840000,سه کیلوگرم,5gx18w,YES,1.0,The product name 'آش سبزی شیرازی' clearly falls under 'انواع آش' (all types of Ash) and does not match any exclusion criteria.,20445
غذای اصلی,آش سبزی شیرازی مخصوص  1.5 کیلوگرم,آش سبزی شیرازی مخصوص ,تهیه شده از برنج، نخود، لوبیا سفید، عدس، سبزی، گوشت، زردچوبه، فلفل سیاه، پیاز داغ,Restaurant,حلیم و آش,479867,420000,1.5 کیلوگرم,5gx18w,YES,1.0,The product name 'آش سبزی شیرازی' clearly falls under 'انواع آش' (all types of Ash) and does not match any exclusion criteria.,20445
غذای اصلی,آش سبزی شیرازی مخصوص  چهار کیلوگرم,آش سبزی شیرازی مخصوص ,تهیه شده از برنج، نخود، لوبیا سفید، عدس، سبزی، گوشت، زردچوبه، فلفل سیاه، پیاز داغ,Restaurant,حلیم و آش,479868,1120000,چهار کیلوگرم,5gx18w,YES,1.0,The product name 'آش سبزی شیرازی' clearly falls under 'انواع آش' (all types of Ash) and does not match any exclusion criteria.,20445
غذای اصلی,آش جو ظرف گیاهی ۵۰۰ گرم,آش جو,جو پوست کنده، حبوبات، سبزی، مخلفات کشک، پیاز داغ، نعناداغ، سیرداغ,Restaurant,حلیم و آش,378747,140000,ظرف گیاهی ۵۰۰ گرم,5gx18w,YES,1.0,The product name 'آش جو' clearly falls under 'انواع آش' (all types of Ash) and does not match any exclusion criteria.,20445
غذای اصلی,آش جو ظرف گیاهی یک کیلو گرم,آش جو,جو پوست کنده، حبوبات، سبزی، مخلفات کشک، پیاز داغ، نعناداغ، سیرداغ,Restaurant,حلیم و آش,378748,280000,ظرف گیاهی یک کیلو گرم,5gx18w,YES,1.0,The product name 'آش جو' clearly falls under 'انواع آش' (all types of Ash) and does not match any exclusion criteria.,20445
غذای اصلی,آش جو ظرف گیاهی ۱.۵ کیلوگرم,آش جو,جو پوست کنده، حبوبات، سبزی، مخلفات کشک، پیاز داغ، نعناداغ، سیرداغ,Restaurant,حلیم و آش,378750,420000,ظرف گیاهی ۱.۵ کیلوگرم,5gx18w,YES,1.0,The product name contains 'آش' (Ash) and does not match any of the excluded terms 'حلیم بادمجان' or 'سوپ'.,17367
غذای اصلی,آش جو ظرف گیاهی دو کیلو گرم,آش جو,جو پوست کنده، حبوبات، سبزی، مخلفات کشک، پیاز داغ، نعناداغ، سیرداغ,Restaurant,حلیم و آش,378753,560000,ظرف گیاهی دو کیلو گرم,5gx18w,YES,1.0,The product name contains 'آش' (Ash) and does not match any of the excluded terms 'حلیم بادمجان' or 'سوپ'.,17367
غذای اصلی,آش جو ظرف ماکروفری ۵۰۰ گرم,آش جو,جو پوست کنده، حبوبات، سبزی، مخلفات کشک، پیاز داغ، نعناداغ، سیرداغ,Restaurant,حلیم و آش,378755,140000,ظرف ماکروفری ۵۰۰ گرم,5gx18w,YES,1.0,The product name contains 'آش' (Ash) and does not match any of the excluded terms 'حلیم بادمجان' or 'سوپ'.,17367
غذای اصلی,آش جو ظرف ماکروفری دو کیلو گرم,آش جو,جو پوست کنده، حبوبات، سبزی، مخلفات کشک، پیاز داغ، نعناداغ، سیرداغ,Restaurant,حلیم و آش,378759,560000,ظرف ماکروفری دو کیلو گرم,5gx18w,YES,1.0,The product name contains 'آش' (Ash) and does not match any of the excluded terms 'حلیم بادمجان' or 'سوپ'.,17367
غذای اصلی,آش جو ظرف ماکروفری سه کیلو گرم,آش جو,جو پوست کنده، حبوبات، سبزی، مخلفات کشک، پیاز داغ، نعناداغ، سیرداغ,Restaurant,حلیم و آش,378761,840000,ظرف ماکروفری سه کیلو گرم,5gx18w,YES,1.0,The product name contains 'آش' (Ash) and does not match any of the excluded terms 'حلیم بادمجان' or 'سوپ'.,17367
غذای اصلی,حلیم معجون یک کیلوگرم,حلیم معجون,"گندم حلیم, گوشت گوساله",Restaurant,حلیم و آش,480448,300000,یک کیلوگرم,5gx18w,YES,1.0,The product name contains 'حلیم' (Haleem) and does not match any of the excluded terms 'حلیم بادمجان' or 'سوپ'.,17367
غذای اصلی,حلیم معجون ۵۰۰ گرم با ظرف ماکروفری,حلیم معجون,"گندم حلیم, گوشت گوساله",Restaurant,حلیم و آش,378769,150000,۵۰۰ گرم با ظرف ماکروفری,5gx18w,YES,1.0,The product name contains 'حلیم' (Haleem) and does not match any of the excluded terms 'حلیم بادمجان' or 'سوپ'.,17367
غذای اصلی,حلیم معجون دو کیلوگرم با ظرف ماکروفری,حلیم معجون,"گندم حلیم, گوشت گوساله",Restaurant,حلیم و آش,378773,600000,دو کیلوگرم با ظرف ماکروفری,5gx18w,YES,1.0,The product name contains 'حلیم' (Haleem) and does not match any of the excluded terms 'حلیم بادمجان' or 'سوپ'.,17367
غذای اصلی,حلیم معجون سه کیلوگرم با ظرف ماکروفری,حلیم معجون,"گندم حلیم, گوشت گوساله",Restaurant,حلیم و آش,378777,900000,سه کیلوگرم با ظرف ماکروفری,5gx18w,YES,1.0,The product name contains 'حلیم' (Haleem) and does not match any of the excluded terms 'حلیم بادمجان' or 'سوپ'.,17367
غذای اصلی,حلیم معجون ۵۰۰ گرم با ظرف گیاهی,حلیم معجون,"گندم حلیم, گوشت گوساله",Restaurant,حلیم و آش,378785,150000,۵۰۰ گرم با ظرف گیاهی,5gx18w,YES,1.0,The product name contains 'حلیم' (Haleem) and does not match any of the excluded terms 'حلیم بادمجان' or 'سوپ'.,17367
غذای اصلی,حلیم معجون ۱.۵ کیلوگرم با ظرف گیاهی,حلیم معجون,"گندم حلیم, گوشت گوساله",Restaurant,حلیم و آش,378787,450000,۱.۵ کیلوگرم با ظرف گیاهی,5gx18w,YES,1.0,The product name contains 'حلیم' (Haleem) and does not match any of the excluded terms 'حلیم بادمجان' or 'سوپ'.,17367
غذای اصلی,آش شله قلمکار ۵۰۰ گرم  ظرف گیاهی,آش شله قلمکار,سبزیجات، حبوبات، گوشت گوساله,Restaurant,حلیم و آش,378791,150000,۵۰۰ گرم  ظرف گیاهی,5gx18w,YES,1.0,The product name contains 'آش' (Ash) and does not match any of the excluded terms 'حلیم بادمجان' or 'سوپ'.,17367
غذای اصلی,آش شله قلمکار یک کیلوگرم ظرف گیاهی,آش شله قلمکار,سبزیجات، حبوبات، گوشت گوساله,Restaurant,حلیم و آش,378794,300000,یک کیلوگرم ظرف گیاهی,5gx18w,YES,1.0,The product name contains 'آش' (Ash) and does not match any of the excluded terms 'حلیم بادمجان' or 'سوپ'.,17367
غذای اصلی,آش شله قلمکار ۱.۵ کیلوگرم  ظرف گیاهی,آش شله قلمکار,سبزیجات، حبوبات، گوشت گوساله,Restaurant,حلیم و آش,378796,450000,۱.۵ کیلوگرم  ظرف گیاهی,5gx18w,YES,1.0,The product name contains 'آش' (Ash) and does not match any of the excluded terms 'حلیم بادمجان' or 'سوپ'.,17367
غذای اصلی,آش شله قلمکار دو کیلوگرم  ظرف گیاهی,آش شله قلمکار,سبزیجات، حبوبات، گوشت گوساله,Restaurant,حلیم و آش,378800,600000,دو کیلوگرم  ظرف گیاهی,5gx18w,YES,1.0,The product name contains 'آش' (Ash) and does not match any of the excluded terms 'حلیم بادمجان' or 'سوپ'.,17367
غذای اصلی,آش شله قلمکار ۵۰۰ گرم  ظرف ماکروفری,آش شله قلمکار,سبزیجات، حبوبات، گوشت گوساله,Restaurant,حلیم و آش,378801,150000,۵۰۰ گرم  ظرف ماکروفری,5gx18w,YES,1.0,The product name contains 'آش' (Ash) and does not match any of the excluded terms 'حلیم بادمجان' or 'سوپ'.,17367
غذای اصلی,آش شله قلمکار دو کیلوگرم  ظرف ماکروفری,آش شله قلمکار,سبزیجات، حبوبات، گوشت گوساله,Restaurant,حلیم و آش,378805,600000,دو کیلوگرم  ظرف ماکروفری,5gx18w,YES,1.0,The product name contains 'آش' (Ash) and does not match any of the excluded terms 'حلیم بادمجان' or 'سوپ'.,17367
غذای اصلی,آش شله قلمکار سه کیلوگرم با ظرف ماکروفری,آش شله قلمکار,سبزیجات، حبوبات، گوشت گوساله,Restaurant,حلیم و آش,378810,900000,سه کیلوگرم با ظرف ماکروفری,5gx18w,YES,1.0,The product name contains 'آش' (Ash) and does not match any of the excluded terms 'حلیم بادمجان' or 'سوپ'.,17367
غذای اصلی,آش رشته ۵۰۰ گرم با ظرف گیاهی,آش رشته,سبزیجات، حبوبات، رشته آش,Restaurant,حلیم و آش,378814,140000,۵۰۰ گرم با ظرف گیاهی,5gx18w,YES,1.0,The product name contains 'آش' (Ash) and does not match any of the excluded terms 'حلیم بادمجان' or 'سوپ'.,17367
غذای اصلی,آش رشته یک کیلوگرم ظرف گیاهی,آش رشته,سبزیجات، حبوبات، رشته آش,Restaurant,حلیم و آش,378817,280000,یک کیلوگرم ظرف گیاهی,5gx18w,YES,1.0,The product name contains 'آش' (Ash) and does not match any of the excluded terms 'حلیم بادمجان' or 'سوپ'.,17367
غذای اصلی,آش رشته 1.5 کیلوگرم ظرف گیاهی,آش رشته,سبزیجات، حبوبات، رشته آش,Restaurant,حلیم و آش,378822,420000,1.5 کیلوگرم ظرف گیاهی,5gx18w,YES,1.0,The product name contains 'آش' (Ash) and does not match any of the excluded terms 'حلیم بادمجان' or 'سوپ'.,17367
غذای اصلی,آش رشته دو کیلوگرم با ظرف گیاهی,آش رشته,سبزیجات، حبوبات، رشته آش,Restaurant,حلیم و آش,378824,560000,دو کیلوگرم با ظرف گیاهی,5gx18w,YES,1.0,The product name contains 'آش' (Ash) and does not match any of the excluded terms 'حلیم بادمجان' or 'سوپ'.,17367
غذای اصلی,آش رشته ۵۰۰ گرم با ظرف ماکروفری,آش رشته,سبزیجات، حبوبات، رشته آش,Restaurant,حلیم و آش,378831,140000,۵۰۰ گرم با ظرف ماکروفری,5gx18w,YES,1.0,The product name contains 'آش' (Ash) and does not match any of the excluded terms 'حلیم بادمجان' or 'سوپ'.,17367
غذای اصلی,آش رشته دو کیلوگرم با ظرف ماکروفری,آش رشته,سبزیجات، حبوبات، رشته آش,Restaurant,حلیم و آش,378833,560000,دو کیلوگرم با ظرف ماکروفری,5gx18w,YES,1.0,The product name contains 'آش' (Ash) and does not match any of the excluded terms 'حلیم بادمجان' or 'سوپ'.,17367
غذای اصلی,آش رشته ۳ کیلوگرم ظرف ماکروفری,آش رشته,سبزیجات، حبوبات، رشته آش,Restaurant,حلیم و آش,378837,840000,۳ کیلوگرم ظرف ماکروفری,5gx18w,YES,1.0,The product name contains 'آش' (Ash) and does not match any of the excluded terms 'حلیم بادمجان' or 'سوپ'.,17367
غذای اصلی,آش دوغ ۵۰۰ گرم با ظرف ماکروفری,آش دوغ,دوغ محلی، سبزیجات، برنج، نخود,Restaurant,حلیم و آش,378855,70000,۵۰۰ گرم با ظرف ماکروفری,5gx18w,YES,1.0,The product name contains 'آش' (Ash) and does not match any of the excluded terms 'حلیم بادمجان' or 'سوپ'.,17367
غذای اصلی,آش دوغ سه کیلوگرم ظرف ماکروفری,آش دوغ,دوغ محلی، سبزیجات، برنج، نخود,Restaurant,حلیم و آش,378857,390000,سه کیلوگرم ظرف ماکروفری,5gx18w,YES,1.0,The product name contains 'آش' (Ash) and does not match any of the excluded terms 'حلیم بادمجان' or 'سوپ'.,17367
غذای اصلی,آش دوغ دو کیلوگرم با ظرف ماکروفری,آش دوغ,دوغ محلی، سبزیجات، برنج، نخود,Restaurant,حلیم و آش,378860,260000,دو کیلوگرم با ظرف ماکروفری,5gx18w,YES,1.0,The product name contains 'آش' (Ash) and does not match any of the excluded terms 'حلیم بادمجان' or 'سوپ'.,17367
غذای اصلی,آش دوغ ۵۰۰ گرم با ظرف گیاهی,آش دوغ,دوغ محلی، سبزیجات، برنج، نخود,Restaurant,حلیم و آش,378871,65000,۵۰۰ گرم با ظرف گیاهی,5gx18w,YES,1.0,The product name contains 'آش' (Ash) and does not match any of the excluded terms 'حلیم بادمجان' or 'سوپ'.,17367
غذای اصلی,آش دوغ یک کیلوگرم ظرف گیاهی,آش دوغ,دوغ محلی، سبزیجات، برنج، نخود,Restaurant,حلیم و آش,378873,130000,یک کیلوگرم ظرف گیاهی,5gx18w,YES,1.0,The product name contains 'آش' (Ash) and does not match any of the excluded terms 'حلیم بادمجان' or 'سوپ'.,17367
غذای اصلی,آش دوغ ۱.۵ کیلوگرم  ظرف گیاهی,آش دوغ,دوغ محلی، سبزیجات، برنج، نخود,Restaurant,حلیم و آش,378875,195000,۱.۵ کیلوگرم  ظرف گیاهی,5gx18w,YES,1.0,"The product name 'آش دوغ' clearly indicates it is a type of 'آش', matching the INCLUDES rule and not matching any EXCLUDES rules.",22489
غذای اصلی,آش دوغ دو کیلوگرم با ظرف گیاهی,آش دوغ,دوغ محلی، سبزیجات، برنج، نخود,Restaurant,حلیم و آش,378878,260000,دو کیلوگرم با ظرف گیاهی,5gx18w,YES,1.0,"The product name 'آش دوغ' clearly indicates it is a type of 'آش', matching the INCLUDES rule and not matching any EXCLUDES rules.",22489
غذای ایرانی,سینی مخصوص سرآشپز,سینی مخصوص سرآشپز,مناسب برای شش نفر، یک سیخ جوجه کباب 350 گرم، یک سیخ برگ گوسفندی 300 گرم، دو سیخ لقمه مخصوص هر سیخ 200 گرم، یک پرس گوشت مخصوص شاندیز 55۰ گرم، دو پرس برنج سفید، دو پرس باقالی پلو با کره محلی همراه ته دیگ دورچین و پیاز کاراملی,Restaurant,حلیم و آش,482575,3729000,سینی مخصوص سرآشپز,5k3po6,NO,1.0,"The product is a 'سینی مخصوص سرآشپز' (chef's special platter) containing kebabs and rice, which does not match 'انواع حلیم صبحانه و آش'.",22489
خوراک,خوراک ران مرغ سرخ شده,خوراک ران مرغ سرخ شده,یک تکه مرغ سرخ شده، سس مخصوص سر آشپز، نان لواش,Restaurant,حلیم و آش,1164640,265000,خوراک ران مرغ سرخ شده,5r6mk3,NO,1.0,"The product is 'خوراک ران مرغ سرخ شده' (fried chicken leg dish), which does not match 'انواع حلیم صبحانه و آش'.",22489
خوراک,خوراک ران مرغ سرخ شده,خوراک ران مرغ سرخ شده,یک تکه مرغ سرخ شده، سس مخصوص سر آشپز، نان لواش,Restaurant,حلیم و آش,1164640,265000,خوراک ران مرغ سرخ شده,5r6mk3,NO,1.0,"The product is 'خوراک ران مرغ سرخ شده' (fried chicken leg dish), which does not match 'انواع حلیم صبحانه و آش'.",22489
آش و حلیم,آش رشته 450 گرم,آش رشته,لوبیا قرمز، عدس، نخود، سبزی,Restaurant,حلیم و آش,878936,105000,450 گرم,2gx1mo,YES,1.0,"The product name 'آش رشته' clearly indicates it is a type of 'آش', matching the INCLUDES rule and not matching any EXCLUDES rules.",22489
آش و حلیم,آش رشته یک کیلوگرم,آش رشته,لوبیا قرمز، عدس، نخود، سبزی,Restaurant,حلیم و آش,825156,210000,یک کیلوگرم,2gx1mo,YES,1.0,"The product name 'آش رشته' clearly indicates it is a type of 'آش', matching the INCLUDES rule and not matching any EXCLUDES rules.",22489
آش و حلیم,حلیم  ۴۵۰ گرم,حلیم ,"گوشت گوساله، گندم، کنجد، نارگیل، دارچین، شکر، روغن حیوانی 

",Restaurant,حلیم و آش,760562,140000,۴۵۰ گرم,2gx1mo,YES,1.0,"The product name 'حلیم' clearly indicates it is a type of 'حلیم', matching the INCLUDES rule and not matching any EXCLUDES rules.",22489
آش و حلیم,حلیم  یک کیلوگرم,حلیم ,"گوشت گوساله، گندم، کنجد، نارگیل، دارچین، شکر، روغن حیوانی 

",Restaurant,حلیم و آش,463230,280000,یک کیلوگرم,2gx1mo,YES,1.0,"The product name 'حلیم' clearly indicates it is a type of 'حلیم', matching the INCLUDES rule and not matching any EXCLUDES rules.",22489
آش و حلیم,آش شله قلمکار یک کیلو گرم,آش شله قلمکار,گوشت گوساله، لوبیا قرمز، پیاز داغ، برنج، ادویه,Restaurant,حلیم و آش,482842,280000,یک کیلو گرم,2gx1mo,YES,1.0,"The product name 'آش شله قلمکار' clearly indicates it is a type of 'آش', matching the INCLUDES rule and not matching any EXCLUDES rules.",22489
آش و حلیم,آش شله قلمکار 450 گرم,آش شله قلمکار,گوشت گوساله، لوبیا قرمز، پیاز داغ، برنج، ادویه,Restaurant,حلیم و آش,760542,140000,450 گرم,2gx1mo,YES,1.0,"The product name 'آش شله قلمکار' clearly indicates it is a type of 'آش', matching the INCLUDES rule and not matching any EXCLUDES rules.",22489
حلیم,حلیم گوسفندی ,حلیم گوسفندی ,گندم درجه یک با گوشت تازه گوسفند ،شکر ،دارچین،پودر نارگیل ،کنجد,Restaurant,حلیم و آش,999287,120000,حلیم گوسفندی ,5yo1wp,YES,1.0,"The product name 'حلیم گوسفندی' clearly indicates it is a type of 'حلیم', matching the INCLUDES rule and not matching any EXCLUDES rules.",22489
حلیم,حلیم گندم گوسفندی 500 گرم,حلیم گندم گوسفندی,با گوشت تازه و درجه یک,Restaurant,حلیم و آش,999285,550000,500 گرم,5yo1wp,YES,1.0,"The product name 'حلیم گندم گوسفندی' clearly indicates it is a type of 'حلیم', matching the INCLUDES rule and not matching any EXCLUDES rules.",22489
حلیم,حلیم گندم گوسفندی یک کیلوگرم,حلیم گندم گوسفندی,با گوشت تازه و درجه یک,Restaurant,حلیم و آش,999286,110000,یک کیلوگرم,5yo1wp,YES,1.0,"The product name 'حلیم گندم گوسفندی' clearly indicates it is a type of 'حلیم', matching the INCLUDES rule and not matching any EXCLUDES rules.",22489
غذای ایرانی,آش دوغ آذربایجان یک نفره,آش دوغ آذربایجان,"برنج نیم دانه ایرانی معطر، نخود و دوغ تازه مخلی، سبزیجات تازه معطر، سیر داغ و نعنا و پیاز سرخ شده و سرو در ظرف گیاهیبرنج نیم دانه ایرانی معطر، نخود و دوغ تازه مخلی، سبزیجات تازه معطر، سیر داغ و نعنا و پیاز سرخ شده و سرو در ظرف گیاهی

",Restaurant,حلیم و آش,301277,115000,یک نفره,5xgn7k,YES,1.0,"The product name 'آش دوغ آذربایجان' clearly indicates it is a type of 'آش', matching the INCLUDES rule and not matching any EXCLUDES rules.",22489
غذای ایرانی,آش دوغ آذربایجان یک کیلوگرم,آش دوغ آذربایجان,"برنج نیم دانه ایرانی معطر، نخود و دوغ تازه مخلی، سبزیجات تازه معطر، سیر داغ و نعنا و پیاز سرخ شده و سرو در ظرف گیاهیبرنج نیم دانه ایرانی معطر، نخود و دوغ تازه مخلی، سبزیجات تازه معطر، سیر داغ و نعنا و پیاز سرخ شده و سرو در ظرف گیاهی

",Restaurant,حلیم و آش,301278,225000,یک کیلوگرم,5xgn7k,YES,1.0,"The product name 'آش دوغ آذربایجان' clearly indicates it is a type of 'آش', matching the INCLUDES rule and not matching any EXCLUDES rules.",22489
غذای ایرانی,اش رشته یک کیلوگرم,اش رشته یک کیلوگرم,سبزی آش، نخود و لوبیا، ادویه و پیاز سرخ شده، رشته آش، کشک، پیاز داغ، سیر داغ، نعناء,Restaurant,حلیم و آش,301279,245000,اش رشته یک کیلوگرم,5xgn7k,YES,1.0,"The product name 'اش رشته' clearly indicates it is a type of 'آش', matching the INCLUDES rule and not matching any EXCLUDES rules.",22489
غذای ایرانی,ماکارونی ساده,ماکارونی ساده,"۵۵۰ گرم ماکارونی، گوشت چرخ شده مخلوط گوسفندی و گوساله، رب گوجه خانگی، چاشنی و ادویه مخصوص سر آشپز، فلفل، گوجه، و لیمو، سس یک نفره چکاپ

",Restaurant,حلیم و آش,301268,195000,ماکارونی ساده,5xgn7k,NO,1.0,"The product is 'ماکارونی ساده' (simple macaroni), which does not match 'انواع حلیم صبحانه و آش'.",22489
خوش بها,آش رشته خوش بها یک پرس,آش رشته خوش بها,سبزی تازه سیر و پیاز سرخ شده، لوبیا و نخود، ادویه، کشک و نان ,Restaurant,حلیم و آش,665058,125000,یک پرس,5xgn7k,YES,1.0,"The product name 'آش رشته' clearly indicates it is a type of 'آش', matching the INCLUDES rule and not matching any EXCLUDES rules.",22489
خوش بها,آش رشته خوش بها یک کیلوگرم ,آش رشته خوش بها,سبزی تازه سیر و پیاز سرخ شده، لوبیا و نخود، ادویه، کشک و نان ,Restaurant,حلیم و آش,665072,245000,یک کیلوگرم ,5xgn7k,YES,1.0,"The product name 'آش رشته' clearly indicates it is a type of 'آش', matching the INCLUDES rule and not matching any EXCLUDES rules.",22489
خوش بها,آش رشته خوش بها 1.5 کیلوگرم,آش رشته خوش بها,سبزی تازه سیر و پیاز سرخ شده، لوبیا و نخود، ادویه، کشک و نان ,Restaurant,حلیم و آش,665087,350000,1.5 کیلوگرم,5xgn7k,YES,1.0,"The product name 'آش رشته' clearly indicates it is a type of 'آش', matching the INCLUDES rule and not matching any EXCLUDES rules.",22489
خوش بها,آش دوغ آذربایجان خوش بها یک نفره,آش دوغ آذربایجان خوش بها,یک نفره، سبزیجات معطر، نخود، برنج ایرانی، سیر تازه، دوغ محلی، تزئین شده با نعنا داغ، سیر و پیاز داغ ,Restaurant,حلیم و آش,665179,115000,یک نفره,5xgn7k,YES,1.0,"The product name 'آش دوغ آذربایجان' clearly indicates it is a type of 'آش', matching the INCLUDES rule and not matching any EXCLUDES rules.",22489
صبحانه,حلیم معجون گوسفندی 500 گرم,حلیم معجون گوسفندی,گوشت گوسفندی و بوقلمون، گندم، روغن کرمانشاهی اصل (کنجد و دارچین) ,Restaurant,حلیم و آش,748245,120000,500 گرم,5xgn7k,YES,1.0,"The product name 'حلیم معجون گوسفندی' clearly indicates it is a type of 'حلیم', matching the INCLUDES rule and not matching any EXCLUDES rules.",22489
صبحانه,حلیم معجون گوسفندی یک کیلوگرم,حلیم معجون گوسفندی,گوشت گوسفندی و بوقلمون، گندم، روغن کرمانشاهی اصل (کنجد و دارچین) ,Restaurant,حلیم و آش,758172,230000,یک کیلوگرم,5xgn7k,YES,1.0,"The product name 'حلیم معجون گوسفندی' clearly indicates it is a type of 'حلیم', matching the INCLUDES rule and not matching any EXCLUDES rules.",22489
صبحانه,حلیم معجون گوسفندی یک کیلوگرم (با ظرف ماکروویوی),حلیم معجون گوسفندی,گوشت گوسفندی و بوقلمون، گندم، روغن کرمانشاهی اصل (کنجد و دارچین) ,Restaurant,حلیم و آش,758173,235000,یک کیلوگرم (با ظرف ماکروویوی),5xgn7k,YES,1.0,"The product name 'حلیم معجون گوسفندی' clearly indicates it is a type of 'حلیم', matching the INCLUDES rule and not matching any EXCLUDES rules.",22489
