product_category,product_full_name,product_header_name,product_description,business_line,matched_categories,product_id,product_price,product_name,vendor_code
شیک ,شیک وانیل شیک وانیل	,شیک وانیل, ,Restaurant,اسموتی و شیک,384102,110000,شیک وانیل	,2yo763
شیک ,شیک شکلات شیک شکلات	,شیک شکلات, ,Restaurant,اسموتی و شیک,384103,115000,شیک شکلات	,2yo763
شیک ,شیک توت فرنگی شیک توت فرنگی	,شیک توت فرنگی, ,Restaurant,اسموتی و شیک,384104,115000,شیک توت فرنگی	,2yo763
شیک ,شیک اسپرسو بیسکوئیت شیک اسپرسو بیسکوئیت	,شیک اسپرسو بیسکوئیت, ,Restaurant,اسموتی و شیک,384105,120000,شیک اسپرسو بیسکوئیت	,2yo763
شیک ,شیک بادام زمینی شیک بادام زمینی	,شیک بادام زمینی, ,Restaurant,اسموتی و شیک,384107,115000,شیک بادام زمینی	,2yo763
اسموتی,ریفرش اسموتی ریفرش اسموتی	,ریفرش اسموتی, ,Restaurant,اسموتی و شیک,384098,105000,ریفرش اسموتی	,2yo763
شیک,شیک بادام زمینی شیک بادام زمینی	,شیک بادام زمینی, ,Cafe,اسموتی و شیک,578436,150000,شیک بادام زمینی	,231wgl
شیک,شیک بادام زمینی شیک بادام زمینی	,شیک بادام زمینی, ,Cafe,اسموتی و شیک,578436,150000,شیک بادام زمینی	,231wgl
شیک,شیک بادام زمینی نوتلا,شیک بادام زمینی نوتلا, ,Cafe,اسموتی و شیک,578437,170000,شیک بادام زمینی نوتلا,231wgl
شیک,شیک اسپرسو,شیک اسپرسو, ,Cafe,اسموتی و شیک,578438,140000,شیک اسپرسو,231wgl
شیک,شیک وانیل,شیک وانیل, ,Cafe,اسموتی و شیک,578439,90000,شیک وانیل,231wgl
شیک,شیک وانیل,شیک وانیل, ,Cafe,اسموتی و شیک,578439,90000,شیک وانیل,231wgl
شیک,شیک شکلات,شیک شکلات, ,Cafe,اسموتی و شیک,578440,100000,شیک شکلات,231wgl
شیک,شیک شکلات,شیک شکلات, ,Cafe,اسموتی و شیک,578440,100000,شیک شکلات,231wgl
شیک,شیک نوتلا,شیک نوتلا, ,Cafe,اسموتی و شیک,578481,120000,شیک نوتلا,231wgl
شیک,شیک نوتلا,شیک نوتلا, ,Cafe,اسموتی و شیک,578481,120000,شیک نوتلا,231wgl
شیک,شیک موز شکلات,شیک موز شکلات, ,Cafe,اسموتی و شیک,578441,160000,شیک موز شکلات,231wgl
سایر محصولات,شیک,شیک,330 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,303464,60000,شیک,2ox4ww
شیک,شیک بادام درختی,شیک بادام درختی,"330 میلی لیتر، میکس شیر و جلاتو بادام درختی، ارائه در لیوان پلمپ شده

",Ice Cream and Juice Shop,اسموتی و شیک,603303,230000,شیک بادام درختی,2gxk3p
شیک,شیک تیرامیسو,شیک تیرامیسو,"330 میلی لیتر، میکس شیر و جلاتو تیرامیسو، ارائه در لیوان پلمپ شده

",Ice Cream and Juice Shop,اسموتی و شیک,603304,180000,شیک تیرامیسو,2gxk3p
شیک,شیک پروتئین,شیک پروتئین,"330 میلی لیتر، میکس شیر و جلاتو پروتئین، ارائه در لیوان پلمپ شده

",Ice Cream and Juice Shop,اسموتی و شیک,603305,195000,شیک پروتئین,2gxk3p
شیک,شیک پسته,شیک پسته,"330 میلی لیتر، میکس شیر و جلاتو پسته، ارائه در لیوان پلمپ شده

",Ice Cream and Juice Shop,اسموتی و شیک,603299,230000,شیک پسته,2gxk3p
اسموتی,اسموتی بلو هاوایی,اسموتی بلو هاوایی," یک لیوان ۴۰۰ میلی لیتر، پیناکولادا، موز، آناناس، لیموترش، بلوکارسایو، یخ

",Cafe,اسموتی و شیک,529632,139000,اسموتی بلو هاوایی,5oxoxw
اسموتی,اسموتی واتر لمن,اسموتی واتر لمن, ,Cafe,اسموتی و شیک,529642,129000,اسموتی واتر لمن,5oxoxw
اسموتی,اسموتی استرابری کراش,اسموتی استرابری کراش, ,Cafe,اسموتی و شیک,529644,89000,اسموتی استرابری کراش,5oxoxw
شیک,شیک نوتلا موز,شیک نوتلا موز,400 میلی لیتر، یک عدد موز کامل و نوتلا,Cafe,اسموتی و شیک,350440,105000,شیک نوتلا موز,2nlwk6
شیک,شیک کیت کت,شیک کیت کت,400 میلی لیتر، یک بسته کیت کت چهار عددی,Cafe,اسموتی و شیک,350442,99000,شیک کیت کت,2nlwk6
شیک,شیک اسپرسو موز,شیک اسپرسو موز,400 میلی لیتر، یک عدد موز، ستنی باریستا,Cafe,اسموتی و شیک,350439,105000,شیک اسپرسو موز,2nlwk6
شیک,شیک میکس شکلات شیک میکس شکلات	,شیک میکس شکلات,"۳۵۰ میلی لیتر

",Ice Cream and Juice Shop,اسموتی و شیک,398541,130000,شیک میکس شکلات	,5778mm
اسموتی,اسموتی گرین لایت اسموتی گرین لایت	,اسموتی گرین لایت, ,Restaurant,اسموتی و شیک,412072,98000,اسموتی گرین لایت	,2zlzk6
شیک,شیک پسته زعفران شیک پسته زعفران	,شیک پسته زعفران, ,Restaurant,اسموتی و شیک,412073,139000,شیک پسته زعفران	,2zlzk6
اسموتی,اسموتی یلولایت اسموتی یلولایت	,اسموتی یلولایت, ,Restaurant,اسموتی و شیک,412080,98000,اسموتی یلولایت	,2zlzk6
شیک,شیک شکلات شیک شکلات	,شیک شکلات, ,Restaurant,اسموتی و شیک,412045,99000,شیک شکلات	,2zlzk6
شیک,شیک توت فرنگی شیک توت فرنگی	,شیک توت فرنگی, ,Restaurant,اسموتی و شیک,412047,109000,شیک توت فرنگی	,2zlzk6
شیک,شیک قهوه شیک قهوه	,شیک قهوه, ,Restaurant,اسموتی و شیک,412049,109000,شیک قهوه	,2zlzk6
شیک,شیک نوتلا شیک نوتلا	,شیک نوتلا, ,Restaurant,اسموتی و شیک,412051,129000,شیک نوتلا	,2zlzk6
شیک,شیک بادام زمینی شیک بادام زمینی	,شیک بادام زمینی, ,Restaurant,اسموتی و شیک,412066,129000,شیک بادام زمینی	,2zlzk6
شیک,شیک آناناس شیک آناناس	,شیک آناناس, ,Restaurant,اسموتی و شیک,412070,125000,شیک آناناس	,2zlzk6
اسموتی,اسموتی چری بری اسموتی چری بری	,اسموتی چری بری, ,Restaurant,اسموتی و شیک,412071,98000,اسموتی چری بری	,2zlzk6
شیک,شیک اسنیکرز شیک اسنیکرز	,شیک اسنیکرز, ,Restaurant,اسموتی و شیک,412041,139000,شیک اسنیکرز	,2zlzk6
شیک,شیک وانیل شیک وانیل	,شیک وانیل, ,Restaurant,اسموتی و شیک,412043,96000,شیک وانیل	,2zlzk6
شیک,شیک موز شکلات,شیک موز شکلات, ,Cafe,اسموتی و شیک,389471,140000,شیک موز شکلات,5nlwx6
شیک,شیک موز,شیک موز, ,Cafe,اسموتی و شیک,389474,110000,شیک موز,5nlwx6
شیک,شیک اورئو,شیک اورئو, ,Cafe,اسموتی و شیک,389477,110000,شیک اورئو,5nlwx6
شیک,شیک وانیل,شیک وانیل, ,Cafe,اسموتی و شیک,389465,100000,شیک وانیل,5nlwx6
شیک,شیک شکلات,شیک شکلات, ,Cafe,اسموتی و شیک,389468,110000,شیک شکلات,5nlwx6
میکس شیر,شیک نوتلا شیک نوتلا	,شیک نوتلا,,Ice Cream and Juice Shop,اسموتی و شیک,440281,120000,شیک نوتلا	,2k3y6x
شیک ,شیک بادام زمینی  شیک بادام زمینی	,شیک بادام زمینی ,350 میلی لیتر,Cafe,اسموتی و شیک,456993,145000,شیک بادام زمینی	,2r6gwn
شیک ,شیک شکلات  شیک شکلات	,شیک شکلات ,350 میلی لیتر,Cafe,اسموتی و شیک,456991,145000,شیک شکلات	,2r6gwn
شیک ,شیک نسکافه  شیک نسکافه	,شیک نسکافه ,350 میلی لیتر,Cafe,اسموتی و شیک,456963,135000,شیک نسکافه	,2r6gwn
شیک ,شیک کارامل  شیک کارامل	,شیک کارامل ,350 میلی لیتر,Cafe,اسموتی و شیک,456965,135000,شیک کارامل	,2r6gwn
شیک ,شیک موز نوتلا  شیک موز نوتلا	,شیک موز نوتلا ,350 میلی لیتر,Cafe,اسموتی و شیک,456970,175000,شیک موز نوتلا	,2r6gwn
شیک,شیک موز,شیک موز, ,Ice Cream and Juice Shop,اسموتی و شیک,509570,80000,شیک موز,28p8w7
شیک,شیک شاتوت,شیک شاتوت, ,Ice Cream and Juice Shop,اسموتی و شیک,509571,80000,شیک شاتوت,28p8w7
شیک,شیک توت فرنگی,شیک توت فرنگی, ,Ice Cream and Juice Shop,اسموتی و شیک,509573,80000,شیک توت فرنگی,28p8w7
شیک,شیک انبه,شیک انبه, ,Ice Cream and Juice Shop,اسموتی و شیک,509575,80000,شیک انبه,28p8w7
شیک,شیک آناناس,شیک آناناس, ,Ice Cream and Juice Shop,اسموتی و شیک,509591,80000,شیک آناناس,28p8w7
شیک,شیک شیر پسته,شیک شیر پسته, ,Ice Cream and Juice Shop,اسموتی و شیک,509499,100000,شیک شیر پسته,28p8w7
شیک,شیک موز شکلات,شیک موز شکلات, ,Ice Cream and Juice Shop,اسموتی و شیک,509500,95000,شیک موز شکلات,28p8w7
شیک,شیک نوتلا,شیک نوتلا, ,Ice Cream and Juice Shop,اسموتی و شیک,509511,80000,شیک نوتلا,28p8w7
شیک,شیک وانیل,شیک وانیل, ,Ice Cream and Juice Shop,اسموتی و شیک,509514,80000,شیک وانیل,28p8w7
شیک,شیک شکلات,شیک شکلات, ,Ice Cream and Juice Shop,اسموتی و شیک,509564,80000,شیک شکلات,28p8w7
شیک,شیک بادام زمینی,شیک بادام زمینی, ,Ice Cream and Juice Shop,اسموتی و شیک,509566,80000,شیک بادام زمینی,28p8w7
شیک,شیک لوتوس,شیک لوتوس, ,Ice Cream and Juice Shop,اسموتی و شیک,509568,80000,شیک لوتوس,28p8w7
شیک,شیک شکلات,شیک شکلات, ,Ice Cream and Juice Shop,اسموتی و شیک,665435,120000,شیک شکلات,5oxog1
شیک,شیک نوتلا,شیک نوتلا, ,Ice Cream and Juice Shop,اسموتی و شیک,665438,130000,شیک نوتلا,5oxog1
اسموتی ها,موکتل ردبری,موکتل ردبری,350 میلی لیتر اسموتی نه موکتل ، آلبالو، رزبری، توتفرنگی، بلوبری,Cafe,اسموتی و شیک,437108,115000,موکتل ردبری,29x7kp
اسموتی ها,اسموتی فصل,اسموتی فصل,350 میلی لیتر، متناسب با میوه ی موجود در فصل ,Cafe,اسموتی و شیک,437105,100000,اسموتی فصل,29x7kp
اسموتی ها,اسموتی استوایی,اسموتی استوایی,350 میلی لیتر، موز، انبه، هلو، پشن فروت، نارگیل,Cafe,اسموتی و شیک,437106,120000,اسموتی استوایی,29x7kp
اسموتی,اسموتی شکلات دارچین,اسموتی شکلات دارچین,"400میلی لیتر
بر پایه موز، مغزیجات، خرما و شکلات",Restaurant,اسموتی و شیک,532441,158000,اسموتی شکلات دارچین,2nlwoz
اسموتی,اسموتی انبه پرتقال,اسموتی انبه پرتقال,400 میلی لیتر برپایه ترکیب میوه های استوایی و مرکبات و دانه چیا,Restaurant,اسموتی و شیک,532442,158000,اسموتی انبه پرتقال,2nlwoz
اسموتی,اسموتی انار انگور,اسموتی انار انگور,400 میلی لیتر بر پایه ترکیبات میوه های قرمز، انگور، سیب,Restaurant,اسموتی و شیک,532443,164000,اسموتی انار انگور,2nlwoz
اسموتی,اسموتی توت فرنگی نارگیل,اسموتی توت فرنگی نارگیل,400 میلی لیتر بر پایه توت فرنگی، نارگیل، موز,Restaurant,اسموتی و شیک,532444,166000,اسموتی توت فرنگی نارگیل,2nlwoz
اسموتی,اسموتی سیب آووکادو,اسموتی سیب آووکادو,400 میلی لیتر بر پایه آووکادو تازه، سیب سبز، کیوی,Restaurant,اسموتی و شیک,532445,204000,اسموتی سیب آووکادو,2nlwoz
شیک , شیک شکلات گلاسه شیک شکلات گلاسه	, شیک شکلات گلاسه,,Restaurant,اسموتی و شیک,420710,88000,شیک شکلات گلاسه	,2gxkz4
شیک ,شیک کافه گلاسه شیک کافه گلاسه	,شیک کافه گلاسه,,Restaurant,اسموتی و شیک,420711,88000,شیک کافه گلاسه	,2gxkz4
شیک ,شیک وانیل شیک وانیل	,شیک وانیل,,Restaurant,اسموتی و شیک,420713,80000,شیک وانیل	,2gxkz4
شیک ,شیک اسپرسو شیک اسپرسو	,شیک اسپرسو,,Restaurant,اسموتی و شیک,420714,82000,شیک اسپرسو	,2gxkz4
شیک ,شیک توت فرنگی شیک توت فرنگی	,شیک توت فرنگی,,Restaurant,اسموتی و شیک,420716,90000,شیک توت فرنگی	,2gxkz4
اسموتی,اسموتی سیب و دارچین  اسموتی سیب و دارچین	,اسموتی سیب و دارچین , ,Ice Cream and Juice Shop,اسموتی و شیک,375785,160000,اسموتی سیب و دارچین	,531lym
اسموتی,اسموتی کافی و کارامل اسموتی کافی و کارامل	,اسموتی کافی و کارامل, ,Ice Cream and Juice Shop,اسموتی و شیک,375790,160000,اسموتی کافی و کارامل	,531lym
شیک ,شیک توت فرنگی  شیک توت فرنگی	,شیک توت فرنگی , 500 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,375732,130000,شیک توت فرنگی	,531lym
شیک ,شیک وانیل  شیک وانیل	,شیک وانیل ,  500 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,375734,130000,شیک وانیل	,531lym
شیک ,شیک وانیل  شیک وانیل	,شیک وانیل ,  500 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,375734,130000,شیک وانیل	,531lym
شیک ,شیک بادام زمینی  شیک بادام زمینی	,شیک بادام زمینی ,  500 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,375736,140000,شیک بادام زمینی	,531lym
شیک ,شیک بادام زمینی  شیک بادام زمینی	,شیک بادام زمینی ,  500 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,375736,140000,شیک بادام زمینی	,531lym
شیک ,شیک بادام زمینی و نوتلا  شیک بادام زمینی و نوتلا	,شیک بادام زمینی و نوتلا ,  500 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,375737,150000,شیک بادام زمینی و نوتلا	,531lym
شیک ,شیک انبه شیک انبه	,شیک انبه, 500 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,375725,130000,شیک انبه	,531lym
شیک ,شیک شاتوت  شیک شاتوت	,شیک شاتوت , 500 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,375726,130000,شیک شاتوت	,531lym
شیک ,شیک طالبی  شیک طالبی	,شیک طالبی , 500 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,375727,130000,شیک طالبی	,531lym
شیک ,شیک زعفران پسته  شیک زعفران پسته	,شیک زعفران پسته , 500 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,375728,140000,شیک زعفران پسته	,531lym
شیک ,شیک کره و گردو  شیک کره و گردو	,شیک کره و گردو , 500 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,375730,130000,شیک کره و گردو	,531lym
شیک ,شیک زعفران  شیک زعفران	,شیک زعفران , 500 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,375731,130000,شیک زعفران	,531lym
شیک ,شیک دارک  شیک دارک	,شیک دارک , 500 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,375421,120000,شیک دارک	,531lym
شیک ,شیک سیب ترش  شیک سیب ترش	,شیک سیب ترش , 500 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,375704,110000,شیک سیب ترش	,531lym
شیک ,شیک کارامل  شیک کارامل	,شیک کارامل ,  500 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,375705,130000,شیک کارامل	,531lym
شیک ,شیک نسکافه  شیک نسکافه	,شیک نسکافه ,  500 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,375719,130000,شیک نسکافه	,531lym
شیک ,شیک نسکافه  شیک نسکافه	,شیک نسکافه ,  500 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,375719,130000,شیک نسکافه	,531lym
شیک ,شیک موز و شکلات  شیک موز و شکلات	,شیک موز و شکلات , 500 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,375721,130000,شیک موز و شکلات	,531lym
شیک ,شیک موز و شکلات  شیک موز و شکلات	,شیک موز و شکلات , 500 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,375721,130000,شیک موز و شکلات	,531lym
شیک ,شیک بلوبری  شیک بلوبری	,شیک بلوبری , 500 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,375723,110000,شیک بلوبری	,531lym
شیک ,شیک نارگیل  شیک نارگیل	,شیک نارگیل , 500 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,375724,130000,شیک نارگیل	,531lym
شیک ,شیک نوتلا شیک نوتلا	,شیک نوتلا,  500 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,375408,140000,شیک نوتلا	,531lym
شیک ,شیک نوتلا شیک نوتلا	,شیک نوتلا,  500 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,375408,140000,شیک نوتلا	,531lym
شیک ,شیک دبل پسته  شیک دبل پسته	,شیک دبل پسته , 500 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,375418,130000,شیک دبل پسته	,531lym
شیک ,شیک وانیل پسته  شیک وانیل پسته	,شیک وانیل پسته , 500 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,375420,140000,شیک وانیل پسته	,531lym
شیک,شیک پینک,شیک پینک,۳۰۰ گرم یستنی وانیلی،۱۰ عدد تمشک،۳ عدد توت فرنگی,Cafe,اسموتی و شیک,366178,196000,شیک پینک,2p89zx
شیک,شیک بادام زمینی,شیک بادام زمینی,,Restaurant,اسموتی و شیک,320837,184000,شیک بادام زمینی,5zlzw3
شیک,کلاسیک شیک وانیل,کلاسیک شیک وانیل,وانیل، شکلات,Restaurant,اسموتی و شیک,320840,165000,کلاسیک شیک وانیل,5zlzw3
شیک,شیک قهوه,شیک قهوه,شیک به همراه دبل اسپرسو,Cafe,اسموتی و شیک,663880,135000,شیک قهوه,5yozp9
شیک,شیک قهوه,شیک قهوه,شیک به همراه دبل اسپرسو,Cafe,اسموتی و شیک,663880,135000,شیک قهوه,5yozp9
شیک,شیک آناناس,شیک آناناس,,Ice Cream and Juice Shop,اسموتی و شیک,478204,100000,شیک آناناس,2xgz9g
شیک,شیک شاه توت شیک شاه توت	,شیک شاه توت, ,Ice Cream and Juice Shop,اسموتی و شیک,408210,100000,شیک شاه توت	,2xgz9g
شیک,شیک طالبی شیک طالبی	,شیک طالبی, ,Ice Cream and Juice Shop,اسموتی و شیک,408211,100000,شیک طالبی	,2xgz9g
شیک,شیک انبه شیک انبه	,شیک انبه, ,Ice Cream and Juice Shop,اسموتی و شیک,408213,100000,شیک انبه	,2xgz9g
شیک,شیک وانیل شیک وانیل	,شیک وانیل, ,Ice Cream and Juice Shop,اسموتی و شیک,408214,100000,شیک وانیل	,2xgz9g
شیک,شیک شکلات شیک شکلات	,شیک شکلات, ,Ice Cream and Juice Shop,اسموتی و شیک,408207,100000,شیک شکلات	,2xgz9g
شیک,شیک نسکافه شیک نسکافه	,شیک نسکافه, ,Ice Cream and Juice Shop,اسموتی و شیک,408208,100000,شیک نسکافه	,2xgz9g
شیک,شیک وانیل,شیک وانیل,,Cafe,اسموتی و شیک,493237,117000,شیک وانیل,231l63
شیک,شیک میوه ای  شیک میوه ای,شیک میوه ای ,,Cafe,اسموتی و شیک,493244,126000,شیک میوه ای,231l63
شیک,شیک شکلات,شیک شکلات,,Cafe,اسموتی و شیک,493248,137000,شیک شکلات,231l63
شیک,شیک موز شکلات,شیک موز شکلات,,Cafe,اسموتی و شیک,493250,139000,شیک موز شکلات,231l63
شیک,شیک اسنیکرز,شیک اسنیکرز,,Cafe,اسموتی و شیک,493252,142000,شیک اسنیکرز,231l63
شیک,شیک نوتلا,شیک نوتلا,,Cafe,اسموتی و شیک,493254,147000,شیک نوتلا,231l63
اسموتی,اسموتی لیمو انبه,اسموتی لیمو انبه,آب لیمو تازه، انبه، یخ,Cafe,اسموتی و شیک,558710,159000,اسموتی لیمو انبه,2my18x
اسموتی,اسموتی لیمو انبه,اسموتی لیمو انبه,آب لیمو تازه، انبه، یخ,Cafe,اسموتی و شیک,558710,159000,اسموتی لیمو انبه,2my18x
اسموتی,رد اسموتی,رد اسموتی,,Cafe,اسموتی و شیک,558709,159000,رد اسموتی,2my18x
اسموتی,رد اسموتی,رد اسموتی,,Cafe,اسموتی و شیک,558709,159000,رد اسموتی,2my18x
اسموتی,اسموتی موز توت‌ فرنگی,اسموتی موز توت‌ فرنگی,,Cafe,اسموتی و شیک,558708,159000,اسموتی موز توت‌ فرنگی,2my18x
شیک,شیک موزشکلات,شیک موزشکلات,,Cafe,اسموتی و شیک,559112,165000,شیک موزشکلات,2my18x
شیک,شیک موزشکلات,شیک موزشکلات,,Cafe,اسموتی و شیک,559112,165000,شیک موزشکلات,2my18x
شیک,شیک اسپرسو,شیک اسپرسو,,Cafe,اسموتی و شیک,558966,169000,شیک اسپرسو,2my18x
شیک,شیک اسپرسو,شیک اسپرسو,,Cafe,اسموتی و شیک,558966,169000,شیک اسپرسو,2my18x
شیک,شیک اسنیکرز,شیک اسنیکرز,,Cafe,اسموتی و شیک,558946,169000,شیک اسنیکرز,2my18x
شیک,شیک اسنیکرز,شیک اسنیکرز,,Cafe,اسموتی و شیک,558946,169000,شیک اسنیکرز,2my18x
شیک,شیک بادام زمینی,شیک بادام زمینی,,Cafe,اسموتی و شیک,558783,179000,شیک بادام زمینی,2my18x
شیک,شیک بادام زمینی,شیک بادام زمینی,,Cafe,اسموتی و شیک,558783,179000,شیک بادام زمینی,2my18x
شیک,شیک لوتوس,شیک لوتوس,,Cafe,اسموتی و شیک,558747,219000,شیک لوتوس,2my18x
شیک,شیک لوتوس,شیک لوتوس,,Cafe,اسموتی و شیک,558747,219000,شیک لوتوس,2my18x
شیک,شیک نوتلا,شیک نوتلا,,Cafe,اسموتی و شیک,558746,229000,شیک نوتلا,2my18x
شیک,شیک نوتلا,شیک نوتلا,,Cafe,اسموتی و شیک,558746,229000,شیک نوتلا,2my18x
شیک,شیک شکلات,شیک شکلات,,Cafe,اسموتی و شیک,559175,159000,شیک شکلات,2my18x
شیک,شیک شکلات,شیک شکلات,,Cafe,اسموتی و شیک,559175,159000,شیک شکلات,2my18x
شیک,شیک کارامل,شیک کارامل,,Cafe,اسموتی و شیک,559119,159000,شیک کارامل,2my18x
شیک,شیک کارامل,شیک کارامل,,Cafe,اسموتی و شیک,559119,159000,شیک کارامل,2my18x
شیک,شیک وانیل,شیک وانیل,,Cafe,اسموتی و شیک,559117,159000,شیک وانیل,2my18x
شیک,شیک وانیل,شیک وانیل,,Cafe,اسموتی و شیک,559117,159000,شیک وانیل,2my18x
شیک,شیک توت فرنگی,شیک توت فرنگی,360 میلی لیتر,Cafe,اسموتی و شیک,314038,81000,شیک توت فرنگی,531lx3
شیک,شیک طالبی,شیک طالبی,360 میلی لیتر,Cafe,اسموتی و شیک,314039,79000,شیک طالبی,531lx3
شیک,شیک موز,شیک موز,360 میلی لیتر,Cafe,اسموتی و شیک,314040,87000,شیک موز,531lx3
شیک,شیک شاتوت توت فرنگی ,شیک شاتوت توت فرنگی ,360 میلی لیتر,Cafe,اسموتی و شیک,314041,80000,شیک شاتوت توت فرنگی ,531lx3
شیک,شیک موز توت فرنگی,شیک موز توت فرنگی,360 میلی لیتر,Cafe,اسموتی و شیک,314042,87000,شیک موز توت فرنگی,531lx3
شیک,شیک قهوه,شیک قهوه,360 میلی لیتر,Cafe,اسموتی و شیک,314031,91000,شیک قهوه,531lx3
شیک,شیک نسکافه,شیک نسکافه,360 میلی لیتر,Cafe,اسموتی و شیک,314032,87000,شیک نسکافه,531lx3
شیک,شیک وانیل,شیک وانیل,360 میلی لیتر,Cafe,اسموتی و شیک,314033,73000,شیک وانیل,531lx3
شیک,شیک بادام زمینی,شیک بادام زمینی,360 میلی لیتر,Cafe,اسموتی و شیک,314034,85000,شیک بادام زمینی,531lx3
شیک,شیک نوتلا,شیک نوتلا,360 میلی لیتر,Cafe,اسموتی و شیک,314035,97000,شیک نوتلا,531lx3
شیک,شیک اورئو,شیک اورئو,360 میلی لیتر,Cafe,اسموتی و شیک,314036,107000,شیک اورئو,531lx3
شیک,شیک شاتوت,شیک شاتوت,360 میلی لیتر,Cafe,اسموتی و شیک,314037,79000,شیک شاتوت,531lx3
شیک,شیک شکلات,شیک شکلات,360 میلی لیتر,Cafe,اسموتی و شیک,314029,83000,شیک شکلات,531lx3
شیک,شیک دبل چاکلت,شیک دبل چاکلت,360 میلی لیتر,Cafe,اسموتی و شیک,314030,89000,شیک دبل چاکلت,531lx3
اسموتی,اسموتی گرین ورلد,اسموتی گرین ورلد,400 میلی لیتر، نعنا، لیمو ترش، سیب فرانسوی، پرتقال,Cafe,اسموتی و شیک,997967,130000,اسموتی گرین ورلد,2k3yx8
اسموتی,اسموتی رد تروپیکال,اسموتی رد تروپیکال,400 میلی لیتر، توت فرنگی، آناناس، پرتقال، کرنبری,Cafe,اسموتی و شیک,997957,119000,اسموتی رد تروپیکال,2k3yx8
اسموتی,اسموتی اورانوس,اسموتی اورانوس,400 میلی لیتر، انرژی درینک، توت فرنگی، پاستیل، بلوبری، لیمو,Cafe,اسموتی و شیک,997964,129000,اسموتی اورانوس,2k3yx8
کیک و دسر,کافه گلاسه,کافه گلاسه,,Cafe,اسموتی و شیک,997938,95000,کافه گلاسه,2k3yx8
شیک,شیک اورئو,شیک اورئو,,Cafe,اسموتی و شیک,997738,155000,شیک اورئو,2k3yx8
شیک,شیک نارگیل,شیک نارگیل,,Cafe,اسموتی و شیک,997740,135000,شیک نارگیل,2k3yx8
شیک,شیک چاکلت لاور,شیک چاکلت لاور,با شکلات بسیار زیاد,Cafe,اسموتی و شیک,997732,165000,شیک چاکلت لاور,2k3yx8
شیک ,شیک لوتوس,شیک لوتوس,350 میلی لیتر,Cafe,اسموتی و شیک,313326,88000,شیک لوتوس,2xgzk3
شیک ,شیک موز شکلات,شیک موز شکلات,350 میلی لیتر,Cafe,اسموتی و شیک,313327,80000,شیک موز شکلات,2xgzk3
شیک , شیک قهوه شیک قهوه, شیک قهوه,350 میلی لیتر,Cafe,اسموتی و شیک,313328,80000,شیک قهوه,2xgzk3
شیک , شیک کوکی شیک کوکی, شیک کوکی,350 میلی لیتر,Cafe,اسموتی و شیک,313329,80000,شیک کوکی,2xgzk3
شیک ,شیک نوتلا,شیک نوتلا,350 میلی لیتر,Cafe,اسموتی و شیک,313324,88000,شیک نوتلا,2xgzk3
شیک ,شیک بادام زمینی,شیک بادام زمینی,350 میلی لیتر,Cafe,اسموتی و شیک,313325,88000,شیک بادام زمینی,2xgzk3
شیک,شیک اسپرسو,شیک اسپرسو,,Restaurant,اسموتی و شیک,634566,175000,شیک اسپرسو,531l7p
شیک,شیک نسکافه,شیک نسکافه,,Restaurant,اسموتی و شیک,634567,175000,شیک نسکافه,531l7p
شیک,شیک تیرامیسو,شیک تیرامیسو,,Restaurant,اسموتی و شیک,634548,145000,شیک تیرامیسو,531l7p
شیک,شیک اسنیکرز,شیک اسنیکرز,,Restaurant,اسموتی و شیک,634551,150000,شیک اسنیکرز,531l7p
شیک,شیک کیت کت,شیک کیت کت,,Restaurant,اسموتی و شیک,634554,185000,شیک کیت کت,531l7p
شیک,شیک موز شکلات,شیک موز شکلات,,Restaurant,اسموتی و شیک,634557,150000,شیک موز شکلات,531l7p
شیک,شیک توت فرنگی,شیک توت فرنگی,,Restaurant,اسموتی و شیک,634559,145000,شیک توت فرنگی,531l7p
